"Network","JSD"
"Destcompl_Destcompl_1_0",0.109015989370076
"Destcompl_Destcompl_1_2",0.110475964607904
"Destcompl_GSK3_2_0",0.0153231969293685
"Destcompl_GSK3_2_1",0.0218246479257886
"DSH_GSK3_2_0",0.00742674839931866
"DSH_GSK3_2_1",0.00638702896804059
"Ecadherin_cateninmemb_1_0",0.00741569254748469
"Ecadherin_cateninmemb_1_2",0.115274528864255
"Ecadherin_cateninnuc_2_0",0.0348170290048272
"Ecadherin_cateninnuc_2_1",0.0432329401002382
"EGR1_SNAI1_1_0",0.008102451292098
"EGR1_SNAI1_1_2",0.00865526286016825
"ERK_cfos_1_0",0.213136238324889
"ERK_cfos_1_2",0.760949999999999
"ERK_GSK3_2_0",0.0133852074409477
"ERK_GSK3_2_1",0.0333342301359746
"ERK_RKIP_2_0",0.0071049426711742
"ERK_RKIP_2_1",0.114765174611982
"ERK_SMAD_1_0",0.00658276112292683
"ERK_SMAD_1_2",0.106550276370901
"ERK_SNAI2_1_0",0.00578184144207519
"ERK_SNAI2_1_2",0.101246214043167
"ERK_SOSGRB2_2_0",0.0424638625687239
"ERK_SOSGRB2_2_1",0.0439672440078624
"FOXC2_Ecadherin_2_0",0.0076399080782249
"FOXC2_Ecadherin_2_1",0.00924868221282182
"Frizzled_DSH_1_0",0.230567624852038
"Frizzled_DSH_1_2",0.755749999999999
"FUS_SUFU_2_0",0.0764001148322615
"FUS_SUFU_2_1",0.742816666666665
"GLI_SHH_1_0",0.0339049391636176
"GLI_SHH_1_2",0.266187585090541
"GLI_SNAI1_1_0",0.00815891338412514
"GLI_SNAI1_1_2",0.0116432104035108
"GLI_TGF_1_0",0.00728030735939521
"GLI_TGF_1_2",0.0117784720146345
"GLI_Wnt_1_0",0.235763818421843
"GLI_Wnt_1_2",0.758149999999999
"GSK3_Destcompl_1_0",0.0415906902345055
"GSK3_Destcompl_1_2",0.0444309232011046
"GSK3_RAS_2_0",0.00766692372780013
"GSK3_RAS_2_1",0.00653116566629239
"GSK3_SNAI1_2_0",0.00826719071472093
"GSK3_SNAI1_2_1",0.00997013347867347
"HEY1_Ecadherin_2_0",0.00662866487793438
"HEY1_Ecadherin_2_1",0.0101179121517606
"IKK_NFB_1_0",0.160363710808411
"IKK_NFB_1_2",0.761366666666666
"ILK_AKT_1_0",0.00764447460041243
"ILK_AKT_1_2",0.181328754964325
"Jagged_NOTCH_1_0",0.00710426366140962
"Jagged_NOTCH_1_2",0.278316666577601
"JAK_STAT_1_0",0.195908744754792
"JAK_STAT_1_2",0.478714430279123
"KLF4_Ecadherin_1_0",0.00706121239634
"KLF4_Ecadherin_1_2",0.00817064775736164
"LIV1_SNAI1_1_0",0.00655045694112436
"LIV1_SNAI1_1_2",0.00960830261025813
"LOXL23_SNAI1_1_0",0.0037696066994875
"LOXL23_SNAI1_1_2",0.0192620751492386
"MEK_ERK_1_0",0.134031541359049
"MEK_ERK_1_2",0.712416666666661
"miR200_ZEB1_2_0",0.1692550483892
"miR200_ZEB1_2_1",0.196965017814698
"miR200_ZEB2_2_0",0.165395070675534
"miR200_ZEB2_2_1",0.244371471825132
"NFB_Csn_1_0",0.200138270462126
"NFB_Csn_1_2",0.768749999999999
"NFB_TWIST1_1_0",0.00613499161029318
"NFB_TWIST1_1_2",0.00880658935088557
"NOTCH_NOTCHic_1_0",0.207017917442204
"NOTCH_NOTCHic_1_2",0.751716666666665
"NOTCHic_Csl_1_0",0.191425243611648
"NOTCHic_Csl_1_2",0.752983333333332
"PAK1_SNAI1_1_0",0.00654433853770213
"PAK1_SNAI1_1_2",0.00652370931108743
"Patched_SMO_2_0",0.132328586937174
"Patched_SMO_2_1",0.742516666666666
"PI3K_AKT_1_0",0.00685374803758661
"PI3K_AKT_1_2",0.220810437450875
"RAF_MEK_1_0",0.127355663847457
"RAF_MEK_1_2",0.127588403900212
"RAS_DELTA_1_0",0.221054048137735
"RAS_DELTA_1_2",0.752983333333331
"RAS_PI3K_1_0",0.194857355907128
"RAS_PI3K_1_2",0.763599999999999
"RAS_RAF_1_0",0.201966842727696
"RAS_RAF_1_2",0.756799999999994
"RKIP_MEK_2_0",0.0544941026998773
"RKIP_MEK_2_1",0.0537486312351848
"SHH_Patched_2_0",0.155646681578385
"SHH_Patched_2_1",0.743633333333332
"SMAD_HEY1_1_0",0.0062324173770779
"SMAD_HEY1_1_2",0.327578033918809
"SMAD_ILK_1_0",0.191613767452953
"SMAD_ILK_1_2",0.779333333333331
"SMAD_Jagged_1_0",0.00715383080786064
"SMAD_Jagged_1_2",0.188110459564471
"SMAD_SHH_1_0",0.0102590645311322
"SMAD_SHH_1_2",0.136525106624084
"SMAD_SNAI1_1_0",0.00676429693139867
"SMAD_SNAI1_1_2",0.00882551533763457
"SMO_FUS_1_0",0.112897099676304
"SMO_FUS_1_2",0.745449999999999
"SNAI1_Ecadherin_2_0",0.00590396587930408
"SNAI1_Ecadherin_2_1",0.0114866572331504
"SNAI1_FOXC2_1_0",0.00684480393945612
"SNAI1_FOXC2_1_2",0.211217188840083
"SNAI1_miR200_2_0",0.0438851031973628
"SNAI1_miR200_2_1",0.104651739963366
"SNAI1_RKIP_2_0",0.0515230534282263
"SNAI1_RKIP_2_1",0.292384219496487
"SNAI1_TGF_1_0",0.0234224548142799
"SNAI1_TGF_1_2",0.0630601111940954
"SNAI1_TWIST1_1_0",0.00736785771886205
"SNAI1_TWIST1_1_2",0.00849494153359839
"SNAI1_ZEB1_1_0",0.00837198766467426
"SNAI1_ZEB1_1_2",0.0336288473931367
"SNAI1_ZEB2_1_0",0.00729640869399379
"SNAI1_ZEB2_1_2",0.107608227315888
"SNAI2_Ecadherin_2_0",0.00618117633213368
"SNAI2_Ecadherin_2_1",0.009770914345866
"SNAI2_SNAI2_1_0",0.00560132215645326
"SNAI2_SNAI2_1_2",0.00634843791473066
"SOSGRB2_MEK_1_0",0.124694286304333
"SOSGRB2_MEK_1_2",0.138871464281324
"SOSGRB2_RAS_1_0",0.00659778555952432
"SOSGRB2_RAS_1_2",0.0517361031468958
"SRC_RAS_1_0",0.00700824327970739
"SRC_RAS_1_2",0.0709451260780163
"SRC_STAT_1_0",0.0424176870682369
"SRC_STAT_1_2",0.0791265181681646
"STAT_KLF4_1_0",0.126853677307437
"STAT_KLF4_1_2",0.231482367326316
"STAT_LIV1_1_0",0.235567527418221
"STAT_LIV1_1_2",0.759899999999999
"SUFU_cateninnuc_2_0",0.0122597542388227
"SUFU_cateninnuc_2_1",0.0196243733050864
"SUFU_GLI_2_0",0.0343224360082515
"SUFU_GLI_2_1",0.0972294219950705
"TCFLEF_AXIN2_1_0",0.00677013180027333
"TCFLEF_AXIN2_1_2",0.00662153151885923
"TCFLEF_CD44_1_0",0.216517418567394
"TCFLEF_CD44_1_2",0.778116666666662
"TCFLEF_GLI_1_0",0.0235397675550987
"TCFLEF_GLI_1_2",0.177112735941212
"TCFLEF_Jagged_1_0",0.00668068803510566
"TCFLEF_Jagged_1_2",0.278919558452296
"TCFLEF_RAS_1_0",0.00573301412998722
"TCFLEF_RAS_1_2",0.118709401682832
"TCFLEF_TWIST1_1_0",0.00767663911237549
"TCFLEF_TWIST1_1_2",0.00931530654026378
"TGF_TGFR_1_0",0.104836255767725
"TGF_TGFR_1_2",0.716299999999997
"TGFR_CDC42_1_0",0.217660096277386
"TGFR_CDC42_1_2",0.765916666666665
"TGFR_SMAD_1_0",0.00756934440353877
"TGFR_SMAD_1_2",0.18056591955734
"TGFR_SOSGRB2_1_0",0.142006094461319
"TGFR_SOSGRB2_1_2",0.795749999999997
"TrCP_SNAI1_2_0",0.00712397081540261
"TrCP_SNAI1_2_1",0.00784089734361594
"TWIST1_Ecadherin_2_0",0.00595185226428106
"TWIST1_Ecadherin_2_1",0.010783242813081
"TWIST1_FOXC2_1_0",0.00625792503774084
"TWIST1_FOXC2_1_2",0.239039660783664
"TWIST1_SNAI2_1_0",0.00721040048570705
"TWIST1_SNAI2_1_2",0.162301125768073
"TWIST1_TGF_1_0",0.0275412280009688
"TWIST1_TGF_1_2",0.0521515250962737
"wild",0
"Wnt_Frizzled_1_0",0.23566036679328
"Wnt_Frizzled_1_2",0.757149999999999
"ZEB1_Ecadherin_2_0",0.00682782768049381
"ZEB1_Ecadherin_2_1",0.00977589658948155
"ZEB1_miR200_2_0",0.0469867264437989
"ZEB1_miR200_2_1",0.251544588753758
"ZEB1_SMAD_1_0",0.0111751317210562
"ZEB1_SMAD_1_2",0.222419473819565
"ZEB2_KLF4_2_0",0.142021605726406
"ZEB2_KLF4_2_1",0.265574452977498
"ZEB2_miR200_2_0",0.014261204006717
"ZEB2_miR200_2_1",0.203621012168616
"ZEB2_SMAD_2_0",0.0101732830099363
"ZEB2_SMAD_2_1",0.148195165123561
